Artist,Lyrics
adele,"The morning rain, the morning rain And though I wish that you were here On that same old road that brought me here It's calling me home, It's calling me home I wish I could lay down beside you"
adele,When the day is done And wake up to your face against the morning sun But like everything I've ever known You disappear one day
adele,So I spend my whole life hiding my heart away I can't spend my whole life hiding my heart away I don't want you to be no slave I don't want you to work all day But I want you to be true
adele,"And I just want to make love to you Love to you, ooh baby Love to you, yeah All I want to do is wash your clothes I don't want to keep you indoors"
adele,"There is nothing you can't do But keep me making love to me Love to me, ooh baby Love to you, yeah And I can tell by the way you walk that walk"
adele,And I can hear by the way you talk that talk And I can know by the way you treat your girl That I can give you all the loving in the whole wide world All I want you to do is make your bread Just to make sure you're well fed
adele,"I don't want you sad and blue And I just want to make love to you Love to you, ooh yeah Love to you, yeah And I can tell by the way you walk that walk"
adele,And I can hear by the way you talk that talk And I can know by the way you treat your girl That I can give you all the loving in the whole wide world All I want you to do baby is make your bread Just to make sure you're well fed
adele,"I don't want you sad and blue And I just want to make love to you Love to you, ooh yeah Love to you, yeah"
adele,Oh I just want to make love to you Happy New Year! Turn down the lights Turn down the bed Turn down these voices Inside my head Lay down with me
adele,And tell me no lies Just hold me closly Don't patronize Don't patronize me 'Cause I can't make you love me If you don't
adele,You can't make your heart feel Something that it won't And even in the dark These final hours
adele,"I will lay down my heart I will feel the power But you won't No, you won't"
adele,"'Cause I can't make you love me When you don't When you don't, yeah I'll close my eyes 'Cause then I don't see"
adele,The love you don't feel
blink-182,Can we forget about the things I said when I was drunk... I didn't mean to call you that I can't remember what was said Or what you threw at me Please tell me
blink-182,Please tell me why My car is in the front yard And I am sleeping with my cloths on I came in throught the window... Last night
blink-182,And your... Gone Gone It's no suprise to me I am my own worst enemy Cuz every now and then I kick the living shit out of me The smoke alarm is going offf and there a cigarette
blink-182,Still buring Please tell me why My car is in the front yard And I'm sleeping with my clothes on I came in throught the windo last night
blink-182,And your gone Gone Please tell me why My car is in the front yard And I am sleeping with my clothes on
blink-182,"I came inthrough the windo last night It's no suprise to me I am my own worst enemy Cuz every now and then I kick the livin' shit out of me Can we forget about the things I said when I was drunk I didn't mean to call you that I, I can't get you more pregnant"
blink-182,"but if you're worried, all I can take care of myself, I can take care of myself. Remember the days We would drink on the train"
blink-182,"On our way to the show, Chicago Naked Raygun live at the Cabaret Metro Ten bucks to get into a fight you can't win Boots and braces, yellow laces"
blink-182,Oxblood traces of the night before We are forgotten young suburbia Loose on the streets of California Underneath fluorescent lights We'll waste the best nights of our life
blink-182,"Fuck this place, let's put up a parking lot (Na, na na, na na, na na Na, na na, na na, na na) Fuck this place, let's put up a parking lot I can't wait 'til I'm off of work"
blink-182,"I'll meet my friends at the Target curb I rolled my ankle, Matt just broke his wrist I climbed through your window at 3am We listened to The Smiths and The Violent Femmes"
blink-182,"Yeah, we both sang, ""Why can't I get one kiss?"" We are forgotten young suburbia Loose on the streets of California Underneath fluorescent lights We'll waste the best nights of our life"
